time,open,high,low,close,volume,hour,close_pct_change,SMA,EMA,RSI,MACD,Signal Line,Upper Band,Lower Band,Stochastic,ATR
2020-10-15 19:00:00+00:00,120.66,121.2,120.5701,120.7453,17976244,19,-0.0007892646753123733,120.51505333333334,120.45258934810242,49.20149386448518,-0.27068588076508604,-0.48581984991135124,122.68413838597243,118.34596828069425,82.43632075471709,1.3381928571428585
2020-10-15 20:00:00+00:00,120.71,120.75,120.5,120.65,12431460,20,0.0016576875259013413,120.49605333333332,120.46532551919259,48.53110531387341,-0.20763215471811236,-0.4301823108727035,122.68110380542372,118.31100286124293,80.18867924528324,1.3224785714285718
2020-10-15 21:00:00+00:00,120.63,120.9,120.6,120.85,493587,21,0.0006619776582541537,120.48138666666667,120.49014322763178,50.23202394487106,-0.13991049294662616,-0.37212794728748805,122.6855595243698,118.27721380896354,84.90566037735846,1.3124785714285727
2020-10-15 22:00:00+00:00,120.85,121.1,120.81,120.93,186973,22,0.0005788472670138489,120.43938666666666,120.5185210839136,79.31760135256678,-0.0788760229781218,-0.3134775624256148,122.61799528283079,118.26077805050254,86.5060240963858,1.0789071428571435
2020-10-15 23:00:00+00:00,120.98,121.15,120.92,121.0,228226,23,0.0038842975206612174,120.42772,120.54958423979015,78.30295482848422,-0.0245740761597375,-0.25569686517243934,122.57464970181367,118.28079029818632,86.3128491620113,1.03462142857143
2020-10-16 08:00:00+00:00,121.06,121.5,120.91,121.47,75601,8,-0.004280892401415937,120.44672,120.60896590173918,78.58579462922279,0.055743108112892514,-0.19340887051537298,122.66768442951289,118.22575557048711,99.10447761194027,1.007478571428573
2020-10-16 09:00:00+00:00,121.4,121.5,120.73,120.95,49847,9,0.0014882182720130643,120.43105333333332,120.63096810162699,69.0747805474278,0.07655294641067201,-0.13941650713016399,122.65773149817734,118.2043751684893,83.58208955223886,1.0046214285714297
2020-10-16 10:00:00+00:00,121.05,121.59,120.65,121.13,52699,10,0.0020638982910923254,120.42605333333334,120.66316370797364,71.5823584335696,0.10634352688430226,-0.09026450032727074,122.67339671170691,118.17870995495977,86.62790697674396,0.8453357142857152
2020-10-16 11:00:00+00:00,121.14,121.54,120.82,121.38,322517,11,0.004284066567803668,120.38271999999999,120.70941121068502,63.77088973952015,0.14841485315983505,-0.04252862962984958,122.68360762444402,118.08183237555596,91.86046511627876,0.7192642857142876
2020-10-16 12:00:00+00:00,121.09,122.11,120.89,121.9,929869,12,-0.008613617719442246,120.37552333333333,120.78622339064083,74.80448983347155,0.22116686259896312,0.010210468815912959,122.50963659607635,118.24141007059032,92.85714285714306,0.7085500000000025
2020-10-16 13:00:00+00:00,121.89,121.99,120.31,120.85,22286674,13,-0.0013239553165080853,120.37669,120.79033801059948,55.77133197270497,0.19188519634644763,0.0465454143220199,122.22376807583125,118.52961192416875,53.676470588235084,0.7414071428571448
2020-10-16 14:00:00+00:00,120.8462,121.27,120.311,120.69,18343032,14,-0.005882011765680706,120.39035666666668,120.78386459056081,59.71173795965211,0.15399346128995717,0.06803502371560735,121.96683959004099,118.81387374329236,47.794117647058734,0.7313357142857149
2020-10-16 15:00:00+00:00,120.6919,120.6919,119.46,119.9801,14869223,15,-0.001272711057917042,120.37136000000001,120.73200881052463,46.12491234035304,0.06592109380933664,0.06761223773435321,121.76959336950092,118.9731266304991,19.626415094339556,0.7443428571428582
2020-10-16 16:00:00+00:00,119.985,120.11,119.29,119.8274,11616305,16,0.0019411253185832589,120.32593999999999,120.67364695178111,40.771671587854094,-0.01601390742258957,0.050887008702964656,121.49125155992354,119.16062844007644,19.056737588652208,0.7593428571428577
2020-10-16 17:00:00+00:00,119.825,120.36,119.71,120.06,9844688,17,0.002750291520906112,120.28494,120.63405682585976,42.69480865579365,-0.06147051628039435,0.028415503706292856,121.46375028343115,119.10612971656886,27.304964539007017,0.760778571428572
2020-10-16 18:00:00+00:00,120.06,120.5,119.875,120.3902,9766576,18,-0.0118797044942196,120.27261333333333,120.6183241274172,47.362650749177604,-0.07004340907462847,0.00872372115010859,121.3783539158852,119.16687275078145,39.014184397162744,0.7875642857142863
2020-10-16 19:00:00+00:00,120.395,120.49,118.81,118.96,20124118,19,-0.0004203093476798925,120.20861333333333,120.51133547403545,34.64812528429398,-0.19005187597524298,-0.03103139827496173,121.55160168528606,118.8656249813806,4.545454545454291,0.8861357142857135
2020-10-16 20:00:00+00:00,119.02,119.16,118.7202,118.91,17489504,20,0.0002522916491465299,120.14228,120.40802350796865,33.51181925035904,-0.2858983742480916,-0.08200479346958771,121.65093127211323,118.63362872788677,5.599150392353279,0.8968357142857134
2020-10-16 21:00:00+00:00,118.91,118.98,118.9,118.94,173411,21,0.015638136875735675,120.07994666666667,120.31331231390617,33.07479952675166,-0.35534052105161607,-0.1366719389859934,121.75693492517186,118.40295840816148,6.484158357424999,0.8861214285714273
2020-10-19 08:00:00+00:00,120.1,121.05,119.8,120.8,141187,8,-0.0008278145695364003,120.18428,120.34471151946062,45.51875434747711,-0.2573212284213042,-0.16080179687305557,121.86491186369578,118.50364813630422,61.35465219186958,0.9946928571428556
2020-10-19 09:00:00+00:00,120.8,120.96,120.5,120.7,46408,9,-0.0008285004142503105,120.27428,120.36763335691478,48.228357616644935,-0.18557025865771948,-0.16575548922998837,121.95375878108408,118.59480121891593,58.4046256416308,0.9725499999999982
2020-10-19 10:00:00+00:00,120.53,120.63,120.08,120.6,45465,10,-0.004726368159203909,120.34761333333333,120.38262475324287,46.20104363782327,-0.1352175586018376,-0.15964790310435822,122.02641592268276,118.6688107439839,55.454599091391586,0.9496928571428559
2020-10-19 11:00:00+00:00,120.51,120.64,119.9,120.03,513494,11,-0.00133216695826055,120.38561333333334,120.35987476916269,40.74784801798349,-0.13969658210675107,-0.1556576389048368,122.07010154463258,118.7011251220341,38.639447755029735,0.951121428571426
2020-10-19 12:00:00+00:00,120.05,120.5,119.78,119.8701,877870,12,-0.002712102517641979,120.42220666666667,120.32827639695864,35.36587124215983,-0.1543693602703513,-0.1553999831779397,122.11308581321036,118.73132752012297,35.16728851917524,0.9154071428571403
2020-10-19 13:00:00+00:00,119.87,120.419,119.02,119.545,14774721,13,-0.0056882345560249625,120.40037333333333,120.27774243586454,39.49376871799829,-0.1900398347829082,-0.16232795349893342,122.1116035475683,118.68914311909838,32.34763510863594,0.8953357142857123
2020-10-19 14:00:00+00:00,119.54,119.585,118.17,118.865,19734596,14,-0.0008833550666721424,120.3711,120.18659776258296,36.44251626898045,-0.27006610587072544,-0.18387558397329182,122.1192725898791,118.6229274101209,24.131944444444244,0.9279071428571412
2020-10-19 15:00:00+00:00,118.865,119.7,118.73,118.76,13565473,15,8.420343550019638e-05,120.32009666666666,120.09455919725504,40.04113815563942,-0.3380631432657708,-0.21471309583178763,122.14798261088106,118.49221072245226,20.486111111111263,0.9091999999999975
2020-10-19 16:00:00+00:00,118.765,119.14,118.4004,118.77,10939950,16,-0.006230529595015577,120.28542999999999,120.00910376517407,41.163296005348435,-0.38668688318195166,-0.24910785330182045,122.1404025019392,118.43045749806078,20.83333333333317,0.9034571428571405
2020-10-19 17:00:00+00:00,118.765,118.97,117.6,118.03,11021009,17,-0.009997458273320436,120.20827,119.88141965129188,34.36151855047444,-0.47940705681220663,-0.2951676940038977,122.13874974233899,118.27779025766101,12.463768115942218,0.9548857142857118
2020-10-19 18:00:00+00:00,118.02,118.1,116.84,116.85,15540802,18,-0.007274283269148474,120.08110333333333,119.68584418991821,25.884853273752697,-0.6407187933394738,-0.36427791387101294,122.18176669567758,117.98043997098908,0.23752969121118578,1.000242857142854
2020-10-19 19:00:00+00:00,116.86,116.9,115.66,116.0,25629673,19,0.006120689655172429,119.92292666666665,119.44804779056865,28.10650887573962,-0.8276072616347534,-0.4569437834237611,122.47365800323813,117.37219533009518,6.307977736549228,0.9688142857142837
2020-10-19 20:00:00+00:00,116.0,116.8,115.98,116.71,13922180,20,0.0003427298432010506,119.79159333333334,119.27139954601584,35.175202156334166,-0.9079602523318044,-0.5471470772053698,122.51066974653695,117.07251692012973,19.480519480519426,0.9959714285714268
2020-10-19 21:00:00+00:00,116.73,116.9,116.5,116.75,297156,21,0.0009421841541756848,119.65492666666665,119.10872860756321,35.26244952893671,-0.9573768660992101,-0.6291930349841379,122.5400201390733,116.76983319426,20.222634508348854,1.01882857142857
2020-10-19 22:00:00+00:00,116.79,116.95,116.64,116.86,215284,22,0.001968167037480706,119.51926,118.96364934255914,15.316901408450605,-0.976408379836073,-0.698636103954525,122.52118878475375,116.51733121524626,22.64150943396233,0.8902571428571419
2020-10-19 23:00:00+00:00,116.86,117.1,116.76,117.09,268892,23,0.0013664702365701054,119.38892666666668,118.8427687398134,18.932874354561037,-0.9618443706004456,-0.7512777572837092,122.42621535150518,116.35163798182818,28.714859437751116,0.881685714285713
2020-10-20 08:00:00+00:00,117.5,118.35,117.24,117.25,73383,8,-0.0004264392324093702,119.24826,118.74000946627706,21.465076660988004,-0.9267090998819327,-0.786364025803354,122.23571151382716,116.26080848617285,31.927710843373536,0.9273999999999977
2020-10-20 09:00:00+00:00,117.27,117.4,117.09,117.2,35536,9,0.0014505119453924742,119.12326,118.64065401683983,23.551401869158795,-0.892609282653666,-0.8076130771734165,122.1587585266612,116.0877614733388,31.818181818181923,0.8966857142857124
2020-10-20 10:00:00+00:00,117.18,117.6,117.1,117.37,66365,10,-0.00264122007327261,118.99792666666666,118.55867633833404,26.678606742411503,-0.8421594625158093,-0.8145223542418951,122.05979912784458,115.93605420548873,35.93191847026703,0.8809714285714269
2020-10-20 11:00:00+00:00,117.35,117.5,116.95,117.06,343045,11,-0.004356740133265036,118.85392666666667,118.4619875423125,26.753975678203858,-0.817765336054336,-0.8151709506043834,121.95465554194631,115.75319779138702,34.65346534653474,0.8203285714285694
2020-10-20 12:00:00+00:00,117.4201,117.47,116.26,116.55,935963,12,0.004290004290004257,118.67559333333334,118.3386335073246,27.63285024154584,-0.8300176263075656,-0.8181402857450198,121.62071009093167,115.73047657573501,22.02970297029701,0.8056857142857125
2020-10-20 13:00:00+00:00,116.5316,117.07,115.63,117.05,16443078,13,-0.005467748825288332,118.54892666666667,118.25549586169076,34.64991023339307,-0.7902720687987426,-0.8125666423557645,121.24240600135846,115.85544733197489,40.455840455840445,0.8392571428571409
2020-10-20 14:00:00+00:00,117.0299,117.62,116.21,116.41,17869197,14,0.00652864874151704,118.40626,118.13643161254943,30.967741935483886,-0.8011805685419944,-0.8102894275930105,120.84203605921009,115.97048394078992,23.353293413173663,0.8871428571428562
2020-10-20 15:00:00+00:00,116.41,117.19,115.93,117.17,14253071,15,0.008577280873943716,118.31259,118.07408118593334,43.08681672025726,-0.7399700704087309,-0.7962255561561546,120.48148699837672,116.14369300162328,56.617647058823785,0.8792857142857124
2020-10-20 16:00:00+00:00,117.16,118.51,117.0,118.175,15777345,16,0.001142373598476798,118.25750999999998,118.08059207716344,60.95947063689001,-0.6034094799008045,-0.7576623409050847,120.15300403314077,116.36201596685919,88.36805555555532,0.8971428571428562
2020-10-20 17:00:00+00:00,118.1727,118.98,118.1,118.31,14232898,17,-0.0027892823937114564,118.19917666666666,118.0953925883142,71.6697936210131,-0.4787718721820511,-0.701884247160478,119.87089214176163,116.52746119157169,80.0,0.8714285714285707
2020-10-20 18:00:00+00:00,118.305,118.54,117.73,117.98,13368795,18,-0.004068486184099052,118.11883666666667,118.08794790519715,62.82828282828289,-0.4019900214373706,-0.6419054020158566,119.66513096295193,116.5725423703814,70.14925373134336,0.8707142857142856
2020-10-20 19:00:00+00:00,117.99,118.42,116.94,117.5,21697538,19,-0.0024680851063830778,118.07016999999999,118.05001578228122,56.95732838589979,-0.375542816193672,-0.5886328848514197,119.46413169553496,116.67620830446502,55.82089552238806,0.9478571428571426
2020-10-20 20:00:00+00:00,117.5,117.7,116.95,117.21,14664365,20,0.0024741916218753435,118.01350333333333,117.99582121568244,53.14183123877911,-0.3736762842654997,-0.5456415647342358,119.21110125733189,116.81590540933477,47.16417910447744,0.9792857142857139
2020-10-20 21:00:00+00:00,117.24,117.5,117.18,117.5,107846,21,0.0020425531914893824,117.96550333333333,117.96383275015455,53.641207815275266,-0.3448215793728764,-0.505477567661964,119.10563478844449,116.82537187822217,55.82089552238806,0.9778571428571426
2020-10-20 22:00:00+00:00,117.48,117.9,117.48,117.74,246723,22,0.0007643961270595856,117.86350333333333,117.94939192756394,54.29071803852883,-0.2991397270567262,-0.4642099995409164,119.02367244450338,116.70333422216328,62.98507462686549,0.9178571428571435
2020-10-20 23:00:00+00:00,117.74,118.0,117.69,117.83,239018,23,-0.01052363574641424,117.76783666666667,117.94168922255982,55.47826086956515,-0.25276061510469106,-0.42192012265367135,118.81453209222373,116.7211412411096,65.67164179104469,0.9178571428571435
2020-10-21 08:00:00+00:00,117.61,117.88,116.53,116.59,64263,8,0.006947422591988994,117.63417000000001,117.85448346626563,44.281524926686224,-0.3124606200983351,-0.40002822214260414,118.69602773067669,116.57231226932333,28.65671641791061,0.9785714285714288
2020-10-21 09:00:00+00:00,116.65,117.79,116.5,117.4,38502,9,-0.000596252129472008,117.54650333333332,117.82516195231302,52.32240437158472,-0.29105793888142273,-0.37823416549036787,118.57948814913252,116.51351851753412,52.83582089552256,1.0314285714285722
2020-10-21 10:00:00+00:00,117.5,117.94,117.25,117.33,45429,10,-0.004346714395295326,117.46183333333333,117.79321601990574,55.66860465116278,-0.2765566024421702,-0.35789865288072836,118.47264475735614,116.45102190931053,50.746268656716374,0.9942857142857154
2020-10-21 11:00:00+00:00,117.44,117.5,116.77,116.82,259185,11,0.0029960623180962376,117.37100000000001,117.73042788958925,48.3309143686502,-0.30272727500467056,-0.34686437730551684,118.40262862972669,116.33937137027333,29.18032786885204,0.9435714285714302
2020-10-21 12:00:00+00:00,117.1201,117.5,116.7999,117.17,463574,12,0.008193223521379078,117.3145,117.69427125155124,55.75757575757576,-0.29186125179860767,-0.335863752204135,118.3479269755925,116.28107302440749,40.655737704917904,0.892864285714287
2020-10-21 13:00:00+00:00,117.1899,118.27,116.45,118.13,13873541,13,-0.00042326250740709614,117.29350000000001,117.72238278370924,57.05882352941169,-0.20344073502120352,-0.30937914876754874,118.38649913236756,116.20050086763246,66.40316205533566,0.9328642857142871
2020-10-21 14:00:00+00:00,118.13,118.705,117.76,118.08,13100514,14,-0.005885840108400986,117.2705,117.74545486217961,49.1873396065013,-0.13583559241759247,-0.2746704374975575,118.40937513672071,116.13162486327928,64.42687747035552,0.8925071428571434
2020-10-21 15:00:00+00:00,118.08,118.2,117.17,117.385,11255811,15,-0.004216893129445842,117.249,117.72219970978094,42.77907884465265,-0.13676221183165183,-0.24708879236437636,118.37665289461115,116.12134710538884,41.46341463414653,0.9032214285714285
2020-10-21 16:00:00+00:00,117.3808,118.1,116.74,116.89,12609147,16,0.0019676619043544896,117.25033333333334,117.66850940592411,41.70471841704718,-0.1754168314656681,-0.23275440018463472,118.33231056735241,116.16835609931428,19.51219512195116,0.9425071428571427
2020-10-21 17:00:00+00:00,116.89,117.51,116.8001,117.12,7966576,17,0.007001366120218622,117.28766666666667,117.63312170231612,46.993670886075996,-0.18535515931037594,-0.22327455200978297,118.36486283127219,116.21047050206114,29.71175166297131,0.8874999999999998
2020-10-21 18:00:00+00:00,117.12,117.95,116.99,117.94,9065441,18,-0.009157198575546865,117.32866666666668,117.65292030216669,55.3284671532847,-0.12561618358402882,-0.20374287832463214,118.31199131626872,116.34534201706464,66.07538802660744,0.9025000000000004
2020-10-21 19:00:00+00:00,117.95,118.05,116.81,116.86,14193866,19,0.00034228991956197774,117.33233333333334,117.60176415363982,45.81151832460732,-0.16353446546699502,-0.19570119575310474,118.34770674050361,116.31695992616307,18.18181818181807,0.9682142857142862
2020-10-21 20:00:00+00:00,116.87,117.05,116.72,116.9,12945123,20,-0.0006843455945253485,117.33366666666666,117.55648904695339,44.3548387096775,-0.18818799725031,-0.1941985560525458,118.32999294390973,116.33734038942359,19.95565410199573,0.9617857142857146
2020-10-21 21:00:00+00:00,116.9311,116.94,116.63,116.82,199608,21,-0.0019688409518917593,117.32466666666666,117.50897362456931,43.20323014804843,-0.2117406162002169,-0.19770696808208002,118.26661579267493,116.38271754065839,16.407982261640402,0.9617857142857146
2020-10-21 22:00:00+00:00,116.81,116.81,116.5,116.59,252479,22,-0.0017154129856763456,117.30266666666667,117.44968500362936,50.0,-0.24612810265725216,-0.20739119499711448,118.25696152796642,116.34837180536691,6.20842572062088,0.8882142857142858
2020-10-21 23:00:00+00:00,116.6,116.68,116.0,116.39,350677,23,-0.0006873442735629842,117.27566666666667,117.38131822920167,41.30808950086056,-0.2862194028426046,-0.22315683656621252,118.30477703780623,116.2465562955271,14.417744916820732,0.8446428571428574
2020-10-22 08:00:00+00:00,116.0,116.7,116.0,116.31,60158,8,0.0013756340813342316,117.24033333333334,117.31220092409188,41.2371134020619,-0.3207499724710914,-0.2426754637471883,118.34958853541949,116.1310781312472,11.46025878003706,0.8453571428571435
2020-10-22 09:00:00+00:00,116.32,116.47,116.31,116.47,20665,9,0.0037777968575598564,117.22066666666667,117.25786538060208,46.80073126142601,-0.3313850344595437,-0.2604173778896594,118.364378421017,116.07695491231635,17.375231053604406,0.8046428571428572
2020-10-22 10:00:00+00:00,116.32,117.12,116.2,116.91,65690,10,0.0005987511761185171,117.23266666666667,117.23542245282131,47.66187050359707,-0.30084116525438276,-0.2685021353626041,118.34422448682952,116.12110884650383,33.64140480591487,0.8203499999999997
2020-10-22 11:00:00+00:00,116.93,117.05,116.69,116.98,307680,11,0.002650025645409393,117.23033333333333,117.21894358489736,37.687366167023654,-0.26789834846681515,-0.2683813779834463,118.28751565998066,116.17315100668601,36.22920517560091,0.7160642857142859
2020-10-22 12:00:00+00:00,116.6801,117.58,116.68,117.29,920933,12,-0.00012788814050646025,117.25966666666666,117.2235278697427,41.98782961460455,-0.21430613191283499,-0.25756632876932406,118.29832103306016,116.22101230027316,58.63636363636384,0.7128500000000001
2020-10-22 13:00:00+00:00,117.29,118.04,117.15,117.275,11931061,13,-0.014197399275207911,117.26316666666666,117.22684865233995,48.70588235294119,-0.17107227413505655,-0.24026751784247058,118.2954324413925,116.23090089194082,60.714285714286156,0.70285
2020-10-22 14:00:00+00:00,117.27,117.37,114.59,115.61,23887190,14,-0.0019029495718363432,117.17766666666667,117.12253583605997,38.191881918819206,-0.2680705647748596,-0.2458281272289484,118.39355014367827,115.96178318965507,29.47976878612711,0.8042785714285715
2020-10-22 15:00:00+00:00,115.6,116.1,115.32,115.39,15099012,15,0.0021665655602738365,117.08033333333334,117.01075933050772,34.011090573012936,-0.35856129886845167,-0.2683747615568491,118.49239751786901,115.66826914879768,23.121387283236956,0.8092857142857142
2020-10-22 16:00:00+00:00,115.4,115.74,114.97,115.64,11551981,16,-0.0008785887236251178,117.00233333333334,116.92232324466852,26.23966942148772,-0.40542940906863123,-0.29578569105920555,118.52042285228922,115.48424381437746,30.346820809248527,0.7957142857142847
2020-10-22 17:00:00+00:00,115.63,116.125,115.38,115.5384,10759320,17,0.0024364194068813294,116.93694666666667,116.83303787404475,32.88792210482707,-0.44563400356656757,-0.325755353560678,118.43696223310688,115.43693110022646,27.489855072463527,0.7603571428571426
2020-10-22 18:00:00+00:00,115.535,115.93,115.32,115.8199,7935985,18,-0.00039889518122537826,116.89061,116.76767414023541,36.838000536180026,-0.4495990391012299,-0.35052409066878837,118.29663294781159,115.4845870521884,35.64927536231883,0.7803571428571436
2020-10-22 19:00:00+00:00,115.82,116.34,115.5,115.7737,14027067,19,0.00022716731001937163,116.83306666666667,116.70354677634927,37.143980537193315,-0.4512673827354945,-0.3706727490821296,118.23589709877383,115.4302362345595,34.31014492753626,0.8182142857142866
2020-10-22 20:00:00+00:00,115.75,115.98,115.6,115.8,10059127,20,0.0011226252158895722,116.76839999999999,116.64525343593965,39.78166390728473,-0.44533383563714324,-0.38560496639313235,118.19613510744644,115.34066489255353,35.07246376811573,0.8225000000000021
2020-10-22 21:00:00+00:00,115.79,115.94,115.79,115.93,134929,21,0.0010351073923919873,116.70506666666667,116.59910805297581,43.94035198651081,-0.42523964533914693,-0.3935319021823353,118.11809170096758,115.29204163236575,38.84057971014499,0.7846428571428581
2020-10-22 22:00:00+00:00,115.93,116.23,115.91,116.05,181049,22,0.0004308487720809939,116.68706666666665,116.56368172697738,46.61069976014178,-0.3950776484351479,-0.3938410514328978,117.90975798639948,115.46437534693382,42.31884057970993,0.7575000000000013
2020-10-22 23:00:00+00:00,116.05,116.1,115.84,116.1,170255,23,0.0016365202411714463,116.64373333333334,116.53376677684982,45.03435688211291,-0.362955540907123,-0.3876639493277429,117.84241847270474,115.44504819396195,43.768115942028686,0.7646428571428581
2020-10-23 08:00:00+00:00,116.25,116.65,116.1,116.29,79687,8,-0.00025797575027952657,116.60906666666666,116.51803988802081,41.08067671768925,-0.31849570690758355,-0.37383030084371105,117.77176052608024,115.44637280725308,49.27536231884062,0.7382142857142873
2020-10-23 09:00:00+00:00,116.17,116.55,116.05,116.26,37361,9,0.0007741269568208864,116.5904,116.5013921533098,39.52148096402383,-0.2824260853192584,-0.3555494577388205,117.72172924156638,115.45907075843363,48.40579710144928,0.7482142857142874
2020-10-23 10:00:00+00:00,116.29,116.5,115.88,116.35,37099,10,-0.00042973785990541025,116.56306666666666,116.4916249176124,35.38375419828323,-0.24376839221935143,-0.3331932446349267,117.68294267492637,115.44319065840695,51.01449275362289,0.7282142857142883
2020-10-23 11:00:00+00:00,116.3,116.42,116.1,116.3,145189,11,-0.00042992261392948983,116.50206666666666,116.47926201970192,35.00276871962089,-0.21469164244342664,-0.3094929241966267,117.61959860907221,115.38453472426112,61.510791366906226,0.687500000000003
2020-10-23 12:00:00+00:00,116.27,116.48,116.03,116.25,369300,12,-0.006710537634408653,116.44106666666667,116.46447092165664,69.56468574223533,-0.19345268871647647,-0.2862848771005967,117.55772623415585,115.32440709917749,76.19047619047595,0.5210714285714317
2020-10-23 13:00:00+00:00,116.27,116.55,115.37,115.4699,11007214,13,-0.0037230481709951135,116.37723000000001,116.40030505574332,51.8194653185771,-0.23683809319004467,-0.2763955203184863,117.53215055597441,115.22230944402561,29.75595238095206,0.5496428571428597
2020-10-23 14:00:00+00:00,115.46,115.46,114.74,115.04,14331738,14,-0.0038247566063979166,116.31556333333333,116.31254343924375,37.371611382387684,-0.30242451443641016,-0.2816013191420711,117.51384564612026,115.1172810205464,15.706806282723019,0.5467785714285743
2020-10-23 15:00:00+00:00,115.04,115.32,114.28,114.6,11894297,15,0.0020069808027922686,116.23156333333333,116.20205676574416,32.711864406779625,-0.3854631690945496,-0.3023736891325668,117.514007921684,114.94911874498266,13.502109704641036,0.567850000000002
2020-10-23 16:00:00+00:00,114.5916,115.05,114.33,114.83,10963263,16,0.0002612557693981721,116.12789666666666,116.11353697440583,31.410328638497504,-0.4277816230962799,-0.32745527592530943,117.33432610756795,114.92146722576537,23.206751054852155,0.5757071428571437
2020-10-23 17:00:00+00:00,114.82,115.16,114.77,114.86,7113469,17,-0.0038307504788437363,116.06123,116.03266362121836,32.7362732872311,-0.4536689403558114,-0.35269800881140984,117.12808835693751,114.99437164306248,24.472573839662328,0.5435642857142865
2020-10-23 18:00:00+00:00,114.8548,115.09,114.41,114.42,8042837,18,0.005506030414263119,115.97856333333334,115.92862080694621,27.45098039215695,-0.5038807252132074,-0.38293455209176935,117.18854012131371,114.76858654535297,5.907172995780603,0.5649928571428576
2020-10-23 19:00:00+00:00,114.4244,115.085,114.4,115.05,13432293,19,-0.0004345936549325913,115.91956333333334,115.87193559359486,37.64044943820207,-0.48722180195089493,-0.4037920020635945,117.1533877497756,114.68573891689108,32.48945147679302,0.6032071428571432
2020-10-23 20:00:00+00:00,115.04,115.0515,114.97,115.0,8290886,20,0.000782608695652165,115.86656333333333,115.81568168433068,34.95702005730661,-0.4726061577772782,-0.41755483320633124,117.13087128885618,114.60225537781048,30.379746835442933,0.5861714285714287
2020-10-23 21:00:00+00:00,115.0002,115.29,114.99,115.09,173739,21,-0.012598835693804822,115.82323,115.76886351114807,35.694050991501555,-0.448589842168019,-0.4237618349986688,117.10689130049877,114.53956869950122,34.17721518987345,0.589028571428573
2020-10-26 08:00:00+00:00,113.7,113.79,113.31,113.64,98385,8,-0.0007039774727208847,115.73423,115.63151747817078,22.338204592901775,-0.5403310211958683,-0.44707567223810873,117.2715852849576,114.1968747150424,10.185185185185148,0.6768857142857152
2020-10-26 09:00:00+00:00,113.63,113.87,113.5,113.56,33381,9,0.004667136315604115,115.63723,115.49787118925654,22.107438016528832,-0.6124321612183223,-0.48014697003415147,117.38270052322565,113.89175947677435,7.7160493827160614,0.6676000000000012
2020-10-26 10:00:00+00:00,113.6,114.28,113.52,114.09,60044,10,-0.002980103427118963,115.54323,115.40704078994968,28.598484848484944,-0.6196631722191768,-0.5080502104711565,117.36078983325146,113.72567016674853,24.074074074074147,0.6776000000000012
2020-10-26 11:00:00+00:00,114.15,114.36,113.65,113.75,403275,11,-0.0007912087912088639,115.43556333333332,115.30013493253358,27.10951526032322,-0.6453893127786046,-0.5355180309326462,117.3429415835904,113.52818508307624,13.580246913580199,0.7054571428571431
2020-10-26 12:00:00+00:00,114.2999,115.32,113.55,113.66,736015,12,0.017948266760513976,115.31456333333334,115.19431977559594,26.916221033868112,-0.6653697441253996,-0.5614883735711969,117.28302022832693,113.34610643833975,10.80246913580231,0.799742857142857
2020-10-26 13:00:00+00:00,113.65,115.87,113.6,115.7,16076092,13,-0.006655142610198728,115.26206333333333,115.22694430620267,51.67469686603886,-0.510706324307364,-0.5513319637184303,117.19252840412662,113.33159826254004,93.35937499999994,0.877600000000001
2020-10-26 14:00:00+00:00,115.71,116.55,114.87,114.93,16584822,14,-0.006525711302531989,115.23939666666666,115.2077866090283,49.23717059639391,-0.44513576662306775,-0.5300927242993578,117.07349874156094,113.40529459177239,50.00000000000022,0.9454642857142862
2020-10-26 15:00:00+00:00,114.93,114.98,113.89,114.18,15650049,15,-0.0021019442984762104,115.19906333333333,115.14147779554261,47.20744680851073,-0.4485191101282737,-0.5137780014651411,116.95273189112997,113.44539477553668,26.851851851852032,0.9490357142857155
2020-10-26 16:00:00+00:00,114.17,114.68,113.86,113.94,10331329,16,-0.0009654203967000008,115.14239666666667,115.063963099056,44.09030544488713,-0.46520384808673043,-0.504063170789459,116.78653583354931,113.49825749978403,19.444444444444333,0.9561785714285733
2020-10-26 17:00:00+00:00,113.935,114.14,112.88,113.83,13700661,17,0.0028990600017568813,115.08545000000001,114.98435257653627,43.23258869908017,-0.4817493966514803,-0.4996004159618633,116.59478376033164,113.57611623966838,25.885558583106334,1.0183214285714308
2020-10-26 18:00:00+00:00,113.835,114.4,113.67,114.16,10632112,18,0.007883672039243228,115.03012,114.93116853934039,48.26666666666664,-0.46289762533723433,-0.49225985783693754,116.33198942512536,113.72825057487464,34.877384196185304,1.0218928571428592
2020-10-26 19:00:00+00:00,114.165,115.22,113.9,115.06,17841046,19,0.0009560229445506607,115.00632999999999,114.93948024647973,50.064350064350094,-0.37105766062849455,-0.46801941839524897,116.25506788837592,113.75759211162406,59.40054495912822,1.0672500000000025
2020-10-26 20:00:00+00:00,115.05,115.25,114.135,115.17,15603255,20,7.814535035155501e-05,114.98533,114.95435248864234,51.085568326947644,-0.2860997662198912,-0.4316354879601774,116.24784878492429,113.72281121507572,62.397820163487886,1.1410714285714303
2020-10-26 21:00:00+00:00,115.15,115.19,115.05,115.179,1453929,21,-0.000772710303093449,114.96029666666666,114.96884587647187,50.57426764743837,-0.21555896842147604,-0.38842018405243717,116.26077034076533,113.659822992568,62.64305177111732,1.129642857142858
